inf,2.00013065703,inf,inf,1.50010000333,inf,inf,inf,inf,inf,inf,0.999869345168,0.999900005,0.999945888926,5.000000002,inf,39,19,12,17
inf,inf,2.50014142136,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,9,22,36,12
inf,inf,inf,inf,inf,1.5000541253,1.00000001,0.999945888926,0.999900005,0.999869345168,0.999858578644,1.49986934468,inf,inf,inf,inf,39,12,11,16
inf,inf,inf,inf,2.500100002,1.5000541253,1.00000001,0.999945888926,0.999900005,0.999869345168,0.999858578644,1.49986934468,1.9999000025,inf,inf,4.00005412174,25,11,35,12
inf,3.00013065678,inf,inf,inf,4.00005412174,4.0000000025,2.99994588324,1.9999000025,2.99986934419,3.99985857864,2.99986934419,2.99990000167,2.99994588324,4.0000000025,inf,3,3,2,31
inf,inf,inf,inf,inf,1.5000541253,1.00000001,0.999945888926,0.999900005,0.999869345168,2.49985857864,2.99986934419,inf,inf,inf,inf,43,34,5,13
inf,inf,inf,inf,inf,4.00005412174,2.500000004,1.99994588466,1.9999000025,1.49986934468,0.999858578644,0.999869345168,0.999900005,0.999945888926,inf,inf,13,34,44,14
inf,inf,inf,inf,inf,3.00005412246,inf,0.999945888926,0.999900005,0.999869345168,inf,3.99986934407,inf,inf,inf,inf,23,22,42,3
inf,3.00013065678,2.50014142136,2.00013065703,1.50010000333,2.00005412388,2.500000004,1.99994588466,2.99990000167,2.99986934419,3.99985857864,3.99986934407,inf,inf,inf,inf,47,3,11,30
1.50010000333,2.00013065703,2.50014142136,4.00013065666,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.49994588608,1.00000001,1.5000541253,18,29,10,2
0.500100009998,1.00013065776,1.00014142136,1.50013065727,inf,inf,inf,inf,inf,inf,inf,0.999869345168,0.999900005,0.999945888926,1.00000001,1.00005412815,18,8,31,35
1.50010000333,2.00013065703,2.50014142136,2.00013065703,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.99994588324,2.500000004,2.00005412388,30,39,34,1
inf,inf,inf,inf,inf,inf,4.0000000025,2.99994588324,2.99990000167,2.99986934419,2.49985857864,inf,inf,inf,inf,inf,10,3,36,30
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.9999000025,1.49994588608,1.00000001,1.5000541253,13,24,46,39
3.50010000143,4.00013065666,5.00014142136,inf,inf,inf,inf,inf,3.99990000125,inf,inf,inf,inf,inf,5.000000002,3.00005412246,13,5,23,25
3.50010000143,1.50013065727,1.00014142136,1.50013065727,inf,3.00005412246,inf,0.999945888926,0.999900005,0.999869345168,inf,inf,3.99990000125,inf,inf,3.00005412246,13,15,8,31
inf,inf,inf,inf,inf,inf,2.500000004,1.99994588466,2.99990000167,2.99986934419,2.49985857864,3.99986934407,inf,inf,inf,inf,42,35,27,1
0.500100009998,1.00013065776,inf,3.00013065678,inf,inf,2.500000004,1.99994588466,3.99990000125,inf,inf,inf,3.99990000125,inf,inf,1.00005412815,23,20,20,35
0.500100009998,1.00013065776,1.00014142136,1.00013065776,0.500100009998,1.00005412815,5.000000002,inf,inf,inf,inf,inf,1.9999000025,1.49994588608,1.00000001,1.00005412815,44,31,41,39
inf,4.00013065666,2.50014142136,1.00013065776,0.500100009998,1.00005412815,4.0000000025,inf,inf,inf,inf,inf,inf,inf,inf,inf,46,25,5,11
inf,inf,4.00014142136,2.00013065703,3.50010000143,4.00005412174,5.000000002,inf,inf,inf,inf,inf,3.99990000125,inf,inf,inf,45,24,21,5
inf,inf,inf,inf,inf,4.00005412174,inf,2.99994588324,inf,inf,inf,inf,inf,inf,inf,inf,25,24,23,14
inf,inf,5.00014142136,inf,inf,inf,5.000000002,2.99994588324,2.99990000167,3.99986934407,4.99985857864,inf,inf,inf,inf,inf,38,36,43,14
3.50010000143,3.00013065678,5.00014142136,inf,inf,inf,5.000000002,3.99994588252,inf,3.99986934407,inf,inf,inf,inf,5.000000002,4.00005412174,36,37,47,27
inf,inf,inf,inf,1.50010000333,1.5000541253,1.00000001,0.999945888926,0.999900005001,0.999869345168,0.999858578644,1.49986934468,2.99990000167,inf,inf,inf,36,1,30,7
inf,inf,inf,inf,inf,1.5000541253,1.00000001,0.999945888926,0.999900005,0.999869345168,0.999858578644,1.49986934468,inf,inf,inf,3.00005412246,14,11,1,3
inf,inf,inf,inf,inf,3.00005412246,inf,inf,inf,1.49986934468,0.999858578644,0.999869345168,0.999900005001,0.999945888926,1.00000001,1.5000541253,1,14,12,16
3.50010000143,inf,inf,2.00013065703,3.50010000143,1.5000541253,1.00000001,1.49994588608,inf,inf,inf,1.99986934444,inf,1.49994588608,1.00000001,1.5000541253,15,15,29,23
inf,1.50013065727,1.00014142136,1.50013065727,inf,inf,inf,0.999945888926,0.999900005,0.999869345168,inf,inf,inf,inf,inf,inf,7,32,21,1
inf,1.50013065727,1.00014142136,1.50013065727,inf,inf,5.000000002,inf,3.99990000125,inf,3.99985857864,2.99986934419,2.99990000167,2.99994588324,4.0000000025,inf,3,5,1,19
3.50010000143,4.00013065666,inf,inf,inf,inf,5.000000002,inf,inf,inf,inf,inf,inf,inf,5.000000002,4.00005412174,34,5,36,33
inf,inf,2.50014142136,inf,2.500100002,3.00005412246,inf,2.99994588324,inf,inf,4.99985857864,inf,inf,inf,inf,inf,33,21,13,38
0.500100009998,1.00013065776,1.00014142136,1.50013065727,1.50010000333,inf,inf,inf,inf,inf,inf,inf,2.99990000167,1.49994588608,1.00000001,1.00005412815,15,8,15,26
2.500100002,3.00013065678,4.00014142136,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.500000004,3.00005412246,19,28,7,21
1.50010000333,inf,inf,inf,inf,inf,5.000000002,3.99994588252,3.99990000125,2.99986934419,4.99985857864,inf,inf,2.99994588324,5.000000002,inf,29,14,37,17
3.50010000143,4.00013065666,5.00014142136,inf,inf,inf,inf,inf,inf,3.99986934407,inf,inf,inf,inf,4.0000000025,4.00005412174,15,5,39,3
inf,inf,inf,inf,inf,inf,4.0000000025,2.99994588324,1.9999000025,2.99986934419,3.99985857864,inf,inf,inf,inf,inf,23,35,46,25
3.50010000143,4.00013065666,5.00014142136,inf,inf,inf,inf,3.99994588252,3.99990000125,inf,4.99985857864,inf,inf,inf,5.000000002,3.00005412246,43,37,15,17
1.50010000333,inf,inf,1.00013065776,0.500100009998,1.00005412815,1.00000001,1.49994588608,inf,inf,inf,1.99986934444,inf,1.49994588608,1.00000001,1.5000541253,18,15,22,36
inf,4.00013065666,2.50014142136,2.00013065703,1.50010000333,1.5000541253,1.00000001,1.49994588608,inf,inf,inf,inf,inf,inf,inf,inf,46,26,40,8
3.50010000143,inf,2.50014142136,2.00013065703,inf,inf,5.000000002,3.99994588252,3.99990000125,2.99986934419,4.99985857864,inf,inf,1.49994588608,1.00000001,1.5000541253,24,14,6,28
0.500100009998,1.00013065776,1.00014142136,1.50013065727,2.500100002,3.00005412246,4.0000000025,inf,inf,inf,inf,inf,inf,2.99994588324,2.500000004,1.00005412815,45,30,20,30
3.50010000143,3.00013065678,4.00014142136,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.0000000025,4.00005412174,39,6,1,1
inf,inf,inf,inf,inf,inf,2.500000004,inf,inf,inf,inf,inf,inf,inf,inf,inf,21,23,28,6
3.50010000143,4.00013065666,inf,inf,inf,inf,inf,1.99994588466,inf,inf,inf,inf,inf,inf,5.000000002,inf,40,27,11,12
2.500100002,inf,inf,1.00013065776,0.500100009998,1.00005412815,inf,inf,1.9999000025,inf,inf,inf,1.9999000025,3.99994588252,4.0000000025,3.00005412246,16,16,20,4
3.50010000143,1.50013065727,1.00014142136,1.50013065727,2.500100002,3.00005412246,inf,0.999945888926,0.999900005,0.999869345168,inf,2.99986934419,inf,1.99994588466,inf,inf,16,15,43,6
inf,inf,4.00014142136,inf,inf,inf,inf,3.99994588252,inf,inf,inf,inf,inf,1.99994588466,2.500000004,inf,31,15,24,19
inf,inf,inf,inf,inf,4.00005412174,2.500000004,1.99994588466,1.9999000025,1.99986934444,2.49985857864,3.99986934407,inf,inf,inf,inf,17,34,43,23
inf,inf,inf,inf,inf,inf,5.000000002,inf,3.99990000125,3.99986934407,inf,inf,inf,inf,4.0000000025,4.00005412174,40,15,31,17
inf,inf,2.50014142136,4.00013065666,3.50010000143,4.00005412174,5.000000002,inf,inf,inf,4.99985857864,inf,inf,3.99994588252,inf,inf,45,23,21,26
inf,inf,2.50014142136,2.00013065703,inf,inf,inf,2.99994588324,inf,inf,3.99985857864,2.99986934419,2.99990000167,2.99994588324,4.0000000025,inf,3,26,40,27
1.50010000333,1.50013065727,1.00014142136,1.50013065727,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.49994588608,1.00000001,1.5000541253,33,8,20,20
inf,inf,inf,inf,inf,4.00005412174,2.500000004,1.99994588466,1.9999000025,1.49986934468,0.999858578644,1.49986934468,inf,inf,inf,inf,34,2,33,40
inf,inf,inf,inf,inf,4.00005412174,inf,inf,inf,3.99986934407,inf,2.99986934419,inf,inf,2.500000004,inf,31,20,4,1
inf,inf,inf,inf,inf,3.00005412246,2.500000004,1.99994588466,1.9999000025,1.49986934468,0.999858578644,1.49986934468,inf,inf,inf,inf,35,34,7,3
3.50010000143,3.00013065678,5.00014142136,inf,inf,inf,inf,3.99994588252,inf,inf,inf,inf,inf,inf,5.000000002,4.00005412174,26,37,14,17
0.500100009998,1.00013065776,1.00014142136,1.50013065727,inf,inf,inf,inf,inf,inf,inf,inf,1.9999000025,1.49994588608,1.00000001,1.00005412815,9,39,12,17
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.99994588252,5.000000002,inf,16,24,16,11
inf,inf,inf,inf,inf,inf,5.000000002,3.99994588252,3.99990000125,2.99986934419,4.99985857864,inf,inf,inf,inf,inf,39,4,8,26
inf,4.00013065666,inf,inf,inf,inf,inf,inf,3.99990000125,inf,inf,inf,inf,inf,inf,inf,9,20,35,40
inf,3.00013065678,4.00014142136,3.00013065678,2.500100002,3.00005412246,4.0000000025,inf,inf,inf,inf,inf,inf,inf,inf,inf,46,22,15,25
0.500100009998,1.00013065776,inf,3.00013065678,inf,inf,2.500000004,1.99994588466,3.99990000125,inf,inf,inf,3.99990000125,inf,inf,1.00005412815,23,20,11,6
0.500100009998,1.00013065776,1.00014142136,1.50013065727,inf,inf,inf,inf,inf,inf,inf,0.999869345168,0.999900005,0.999945888926,1.00000001,1.00005412815,8,39,14,35
0.500100009998,1.00013065776,1.00014142136,1.50013065727,inf,3.00005412246,2.500000004,inf,inf,1.99986934444,inf,inf,2.99990000167,1.99994588466,inf,1.00005412815,15,18,15,15
inf,inf,5.00014142136,4.00013065666,3.50010000143,2.00005412388,2.500000004,3.99994588252,inf,inf,inf,inf,inf,3.99994588252,inf,inf,45,17,7,35
inf,inf,4.00014142136,3.00013065678,2.500100002,3.00005412246,4.0000000025,2.99994588324,2.99990000167,1.99986934444,2.49985857864,inf,inf,inf,inf,inf,46,35,24,4
3.50010000143,4.00013065666,5.00014142136,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.000000002,3.00005412246,18,27,16,3
inf,inf,inf,inf,2.500100002,2.00005412388,inf,inf,inf,2.99986934419,inf,inf,inf,inf,inf,inf,10,19,3,17
inf,inf,4.00014142136,3.00013065678,2.500100002,3.00005412246,4.0000000025,1.99994588466,inf,inf,inf,inf,inf,inf,inf,inf,46,18,15,38
0.500100009998,1.00013065776,inf,inf,inf,1.5000541253,1.00000001,1.49994588608,3.99990000125,inf,inf,inf,inf,inf,inf,1.00005412815,35,22,3,24
inf,inf,inf,inf,inf,inf,inf,inf,3.99990000125,inf,inf,inf,inf,inf,inf,inf,23,25,17,23
inf,inf,4.00014142136,2.00013065703,1.50010000333,inf,inf,inf,inf,inf,3.99985857864,2.99986934419,2.99990000167,2.99994588324,4.0000000025,inf,3,27,39,16
inf,inf,inf,inf,inf,4.00005412174,2.500000004,0.999945888926,0.999900005001,0.999869345168,2.49985857864,3.99986934407,inf,inf,inf,inf,13,2,1,23
inf,inf,inf,2.00013065703,1.50010000333,inf,inf,inf,inf,3.99986934407,2.49985857864,1.99986934444,1.9999000025,1.99994588466,2.500000004,4.00005412174,2,22,17,21
inf,inf,inf,inf,inf,2.00005412388,2.500000004,1.99994588466,1.9999000025,1.99986934444,2.49985857864,2.99986934419,inf,inf,inf,inf,16,2,18,5
2.500100002,3.00013065678,4.00014142136,4.00013065666,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.500000004,3.00005412246,44,38,4,38
inf,inf,5.00014142136,2.00013065703,inf,1.5000541253,1.00000001,1.49994588608,inf,inf,3.99985857864,inf,3.99990000125,inf,4.0000000025,inf,22,17,39,26
inf,inf,2.50014142136,2.00013065703,inf,inf,inf,2.99994588324,inf,inf,3.99985857864,2.99986934419,2.99990000167,2.99994588324,4.0000000025,inf,3,26,30,6
inf,inf,2.50014142136,inf,inf,inf,inf,1.99994588466,inf,inf,3.99985857864,2.99986934419,2.99990000167,2.99994588324,4.0000000025,inf,3,25,32,1
0.500100009998,1.00013065776,inf,3.00013065678,inf,inf,inf,inf,inf,inf,inf,0.999869345168,0.999900005,0.999945888926,2.500000004,1.00005412815,38,18,12,12
inf,inf,inf,inf,inf,4.00005412174,4.0000000025,inf,inf,1.49986934468,0.999858578644,1.49986934468,inf,inf,inf,2.00005412388,5,17,12,40
0.500100009998,1.00013065776,2.50014142136,2.00013065703,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.49994588608,1.00000001,1.00005412815,32,30,37,38
inf,inf,5.00014142136,3.00013065678,inf,inf,4.0000000025,3.99994588252,3.99990000125,3.99986934407,4.99985857864,0.999869345168,0.999900005,0.999945888926,1.00000001,1.5000541253,20,14,3,27
inf,inf,4.00014142136,inf,inf,inf,4.0000000025,2.99994588324,2.99990000167,2.99986934419,3.99985857864,inf,inf,1.49994588608,1.00000001,1.5000541253,20,13,32,23
inf,4.00013065666,inf,inf,inf,inf,4.0000000025,3.99994588252,3.99990000125,3.99986934407,4.99985857864,inf,inf,inf,inf,inf,25,36,12,24
0.500100009998,1.00013065776,inf,inf,inf,1.5000541253,1.00000001,1.49994588608,inf,inf,inf,1.99986934444,3.99990000125,inf,inf,1.00005412815,40,20,16,16
inf,1.50013065727,1.00014142136,1.50013065727,inf,inf,inf,inf,inf,inf,inf,inf,3.99990000125,inf,inf,inf,33,17,9,4
inf,inf,4.00014142136,1.00013065776,0.500100009998,1.00005412815,1.00000001,1.49994588608,inf,inf,inf,inf,inf,inf,inf,inf,46,16,41,12
inf,inf,inf,inf,inf,3.00005412246,2.500000004,inf,inf,inf,inf,inf,inf,inf,inf,inf,10,20,1,21
inf,inf,4.00014142136,3.00013065678,2.500100002,3.00005412246,4.0000000025,2.99994588324,inf,inf,inf,inf,inf,inf,inf,inf,46,19,28,20
inf,1.50013065727,1.00014142136,1.50013065727,inf,inf,inf,1.99994588466,inf,inf,3.99985857864,2.99986934419,2.99990000167,2.99994588324,4.0000000025,inf,3,15,46,26
inf,inf,inf,4.00013065666,2.500100002,3.00005412246,inf,inf,inf,1.49986934468,0.999858578644,1.49986934468,2.99990000167,1.99994588466,inf,inf,20,16,6,25
inf,inf,inf,1.00013065776,0.500100009998,1.00005412815,1.00000001,0.999945888926,0.999900005,0.999869345168,0.999858578644,1.49986934468,1.9999000025,inf,inf,inf,42,11,42,38
0.500100009998,1.00013065776,1.00014142136,1.50013065727,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.49994588608,1.00000001,1.00005412815,25,8,12,36
0.500100009998,1.00013065776,1.00014142136,1.00013065776,0.500100009998,1.00005412815,4.0000000025,inf,inf,inf,inf,inf,3.99990000125,1.49994588608,1.00000001,1.00005412815,46,40,31,20
3.50010000143,4.00013065666,5.00014142136,inf,inf,inf,5.000000002,inf,inf,3.99986934407,inf,inf,inf,inf,4.0000000025,4.00005412174,25,37,3,8
inf,1.50013065727,1.00014142136,1.00013065776,0.500100009998,1.00005412815,1.00000001,0.999945888926,0.999900005,0.999869345168,0.999858578644,1.49986934468,2.99990000167,inf,inf,inf,48,33,22,15
inf,inf,4.00014142136,inf,3.50010000143,inf,2.500000004,inf,inf,inf,3.99985857864,inf,inf,inf,inf,inf,32,20,41,35
inf,inf,inf,3.00013065678,2.500100002,2.00005412388,2.500000004,3.99994588252,inf,inf,2.49985857864,inf,inf,1.99994588466,inf,4.00005412174,6,15,41,38
inf,1.50013065727,1.00014142136,1.50013065727,inf,3.00005412246,5.000000002,inf,1.9999000025,1.99986934444,inf,inf,inf,1.99994588466,inf,inf,25,20,47,1
inf,inf,inf,inf,2.500100002,1.5000541253,1.00000001,0.999945888926,0.999900005,0.999869345168,0.999858578644,1.49986934468,1.9999000025,inf,5.000000002,inf,30,11,9,26
3.50010000143,inf,inf,inf,inf,inf,inf,0.999945888926,0.999900005,0.999869345168,3.99985857864,inf,3.99990000125,1.49994588608,1.00000001,1.5000541253,29,18,36,7
inf,inf,inf,inf,inf,inf,inf,2.99994588324,inf,inf,inf,inf,inf,inf,inf,inf,22,24,33,7
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.99994588252,inf,2.00005412388,42,17,20,38
0.500100009998,1.00013065776,2.50014142136,4.00013065666,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.99994588252,2.500000004,1.00005412815,17,39,42,29
0.500100009998,1.00013065776,1.00014142136,1.50013065727,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.49994588608,1.00000001,1.00005412815,23,8,25,1
inf,inf,inf,1.00013065776,0.500100009998,1.00005412815,1.00000001,0.999945888926,0.999900005001,0.999869345168,0.999858578644,1.49986934468,3.99990000125,inf,inf,inf,37,1,28,4
inf,1.50013065727,1.00014142136,1.00013065776,0.500100009998,1.00005412815,2.500000004,0.999945888926,0.999900005,0.999869345168,inf,inf,inf,inf,inf,inf,47,26,11,35
inf,3.00013065678,5.00014142136,inf,inf,1.5000541253,1.00000001,0.999945888926,0.999900005,0.999869345168,0.999858578644,1.49986934468,inf,inf,inf,inf,15,11,24,23
inf,inf,inf,inf,inf,inf,5.000000002,3.99994588252,3.99990000125,3.99986934407,4.99985857864,3.99986934407,inf,inf,inf,inf,16,36,47,1
0.500100009998,1.00013065776,1.00014142136,1.50013065727,3.50010000143,inf,inf,inf,inf,inf,inf,0.999869345168,0.999900005,0.999945888926,1.00000001,1.00005412815,23,40,35,17
inf,inf,inf,inf,inf,4.00005412174,4.0000000025,2.99994588324,2.99990000167,2.99986934419,3.99985857864,inf,inf,inf,inf,inf,19,35,17,20
1.50010000333,1.50013065727,1.00014142136,1.50013065727,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.49994588608,1.00000001,1.5000541253,33,8,14,21
1.50010000333,2.00013065703,2.50014142136,3.00013065678,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.99994588466,2.500000004,2.00005412388,44,39,31,27
inf,inf,inf,1.00013065776,0.500100009998,1.00005412815,1.00000001,0.999945888926,0.999900005,0.999869345168,0.999858578644,1.49986934468,2.99990000167,inf,inf,inf,37,33,6,28
inf,inf,inf,inf,inf,inf,4.0000000025,2.99994588324,1.9999000025,2.99986934419,3.99985857864,inf,inf,inf,inf,inf,33,3,7,34
inf,4.00013065666,2.50014142136,1.00013065776,0.500100009998,1.00005412815,1.00000001,0.999945888926,0.999900005001,0.999869345168,0.999858578644,1.49986934468,3.99990000125,inf,inf,inf,47,1,28,21
inf,2.00013065703,inf,inf,inf,4.00005412174,2.500000004,1.99994588466,1.9999000025,1.99986934444,2.49985857864,3.99986934407,inf,inf,2.500000004,inf,18,12,22,25
inf,inf,inf,inf,2.500100002,inf,inf,0.999945888926,0.999900005,0.999869345168,inf,inf,inf,inf,inf,inf,35,24,39,20
0.500100009998,1.00013065776,1.00014142136,1.50013065727,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.49994588608,1.00000001,1.00005412815,28,30,8,28
1.50010000333,1.50013065727,1.00014142136,1.00013065776,0.500100009998,1.00005412815,1.00000001,1.49994588608,inf,inf,inf,inf,inf,1.49994588608,1.00000001,1.5000541253,48,24,26,8
inf,inf,inf,inf,inf,inf,5.000000002,3.99994588252,3.99990000125,3.99986934407,2.49985857864,inf,inf,inf,5.000000002,inf,14,36,26,6
2.500100002,3.00013065678,4.00014142136,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.0000000025,3.00005412246,25,28,45,29
inf,4.00013065666,4.00014142136,3.00013065678,2.500100002,3.00005412246,4.0000000025,3.99994588252,3.99990000125,2.99986934419,3.99985857864,inf,inf,inf,5.000000002,inf,46,36,45,3
inf,inf,inf,2.00013065703,1.50010000333,inf,inf,2.99994588324,inf,inf,3.99985857864,0.999869345168,0.999900005,0.999945888926,inf,inf,39,24,33,5
1.50010000333,2.00013065703,2.50014142136,4.00013065666,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.99994588252,2.500000004,2.00005412388,30,7,42,26
inf,inf,inf,4.00013065666,inf,inf,inf,inf,inf,inf,inf,inf,1.9999000025,1.99994588466,4.0000000025,inf,31,16,1,13
3.50010000143,4.00013065666,inf,inf,inf,inf,4.0000000025,inf,inf,2.99986934419,inf,inf,inf,inf,4.0000000025,4.00005412174,9,36,31,33
inf,inf,inf,inf,inf,inf,inf,inf,1.9999000025,inf,3.99985857864,inf,inf,inf,inf,inf,19,22,42,34
inf,inf,5.00014142136,inf,inf,inf,5.000000002,2.99994588324,2.99990000167,2.99986934419,4.99985857864,inf,inf,inf,inf,4.00005412174,44,36,5,23
inf,inf,inf,inf,2.500100002,2.00005412388,inf,inf,inf,2.99986934419,inf,inf,inf,inf,inf,inf,10,19,43,3
inf,inf,inf,inf,2.500100002,1.5000541253,1.00000001,0.999945888926,0.999900005001,0.999869345168,0.999858578644,1.49986934468,1.9999000025,inf,inf,inf,20,1,27,25
inf,inf,inf,inf,inf,inf,5.000000002,3.99994588252,2.99990000167,3.99986934407,4.99985857864,inf,inf,inf,inf,inf,28,4,28,3
1.50010000333,2.00013065703,inf,inf,1.50010000333,2.00005412388,inf,inf,inf,1.49986934468,0.999858578644,0.999869345168,0.999900005,0.999945888926,inf,inf,24,16,23,4
inf,inf,inf,inf,inf,inf,2.500000004,inf,inf,inf,inf,inf,inf,inf,inf,inf,21,23,24,14
inf,inf,inf,inf,1.50010000333,1.5000541253,1.00000001,0.999945888926,0.999900005,0.999869345168,0.999858578644,0.999869345168,0.999900005,0.999945888926,inf,inf,41,11,7,6
3.50010000143,inf,inf,inf,inf,inf,5.000000002,1.99994588466,inf,inf,3.99985857864,inf,inf,inf,5.000000002,4.00005412174,11,36,13,3
inf,inf,inf,inf,inf,1.5000541253,1.00000001,1.49994588608,3.99990000125,1.49986934468,0.999858578644,1.49986934468,inf,inf,inf,inf,14,20,36,12
2.500100002,4.00013065666,5.00014142136,inf,inf,inf,inf,3.99994588252,inf,inf,4.99985857864,inf,inf,inf,5.000000002,4.00005412174,37,37,5,1
2.500100002,inf,4.00014142136,inf,inf,1.5000541253,1.00000001,0.999945888926,0.999900005,0.999869345168,0.999858578644,1.49986934468,inf,inf,5.000000002,inf,13,11,48,5
inf,inf,inf,inf,inf,inf,5.000000002,inf,inf,inf,inf,inf,inf,inf,inf,inf,19,25,48,35
inf,inf,5.00014142136,inf,inf,inf,5.000000002,2.99994588324,2.99990000167,3.99986934407,4.99985857864,inf,inf,inf,inf,inf,33,36,6,6
3.50010000143,inf,inf,inf,inf,inf,5.000000002,2.99994588324,3.99990000125,3.99986934407,3.99985857864,inf,inf,inf,inf,inf,32,36,33,16
0.500100009998,1.00013065776,inf,inf,inf,inf,5.000000002,inf,inf,inf,inf,inf,2.99990000167,2.99994588324,inf,1.00005412815,29,15,42,11
inf,inf,inf,inf,inf,3.00005412246,2.500000004,0.999945888926,0.999900005,0.999869345168,0.999858578644,1.49986934468,inf,inf,inf,inf,40,12,11,5
inf,inf,2.50014142136,inf,3.50010000143,1.5000541253,1.00000001,0.999945888926,0.999900005,0.999869345168,inf,inf,inf,inf,inf,2.00005412388,24,19,28,4
inf,4.00013065666,5.00014142136,inf,inf,inf,inf,3.99994588252,inf,inf,inf,inf,inf,1.99994588466,2.500000004,inf,6,5,10,28
